case_name,case_dir,signal_path,gt_json,gt_V,pred_V,gt_FA,pred_MD,gt_MD,abs_err_MD,rel_err_MD,pred_FA,abs_err_FA,rel_err_FA,pred_uFA,gt_uFA,abs_err_uFA,rel_err_uFA,pred_C_c,gt_C_c,abs_err_C_c,rel_err_C_c,pred_C_MD,gt_C_MD,abs_err_C_MD,rel_err_C_MD
crossing_needles_2__signal_real_010,C:\SynQTI-IR\data\Results_2_MLP\crossing_needles_2\crossing_needles_2,C:\SynQTI-IR\data\Results_SNR_fit_2_MLP\crossing_needles_2\crossing_needles_2\SNR30\signal_real_010.nii,C:\SynQTI-IR\data\Results_2_MLP\crossing_needles_2\crossing_needles_2\crossing_needles_2__crossing_needles_2__GT_params.json,0.0,0.005875542015811504,0.626608359990366,0.8247286677360535,0.6333333333333333,0.19139533440272016,0.3022031595827652,0.6512239575386047,0.02461559754823872,0.03928386392511249,0.8982276916503906,0.9379366108168786,0.039708919166488,0.04233646358239702,0.5255709886550903,,,,0.008638249710202217,-1.2003718489948148e-16,0.008638249710202337,8637212923.477625
crossing_needles_2__signal_real_011,C:\SynQTI-IR\data\Results_2_MLP\crossing_needles_2\crossing_needles_2,C:\SynQTI-IR\data\Results_SNR_fit_2_MLP\crossing_needles_2\crossing_needles_2\SNR30\signal_real_011.nii,C:\SynQTI-IR\data\Results_2_MLP\crossing_needles_2\crossing_needles_2\crossing_needles_2__crossing_needles_2__GT_params.json,0.0,-0.0019923004142533077,0.626608359990366,0.8048974275588989,0.6333333333333333,0.17156409422556562,0.27089067509257064,0.6727333664894104,0.046125006499044385,0.07361058269264065,0.9357836246490479,0.9379366108168786,0.0021529861678307727,0.0022954495463753926,0.5238908529281616,,,,-0.0030752026941627264,-1.2003718489948148e-16,0.0030752026941626063,3074833599.7932525
crossing_needles_2__signal_real_012,C:\SynQTI-IR\data\Results_2_MLP\crossing_needles_2\crossing_needles_2,C:\SynQTI-IR\data\Results_SNR_fit_2_MLP\crossing_needles_2\crossing_needles_2\SNR30\signal_real_012.nii,C:\SynQTI-IR\data\Results_2_MLP\crossing_needles_2\crossing_needles_2\crossing_needles_2__crossing_needles_2__GT_params.json,0.0,0.0017382421904778836,0.626608359990366,0.7786003351211548,0.6333333333333333,0.14526700178782148,0.22936895019093492,0.6205360889434814,0.00607227104688457,0.009690695870971525,0.9540494084358215,0.9379366108168786,0.01611279761894291,0.017178983561471798,0.4290039837360382,,,,0.002867352683097124,-1.2003718489948148e-16,0.0028673526830972442,2867008535.4635644
crossing_needles_2__signal_real_013,C:\SynQTI-IR\data\Results_2_MLP\crossing_needles_2\crossing_needles_2,C:\SynQTI-IR\data\Results_SNR_fit_2_MLP\crossing_needles_2\crossing_needles_2\SNR30\signal_real_013.nii,C:\SynQTI-IR\data\Results_2_MLP\crossing_needles_2\crossing_needles_2\crossing_needles_2__crossing_needles_2__GT_params.json,0.0,0.0168432714250519,0.626608359990366,0.8310149908065796,0.6333333333333333,0.19768165747324629,0.31212893285200133,0.605112612247467,0.021495747742898974,0.03430491693917898,0.9105998277664185,0.9379366108168786,0.027336783050460167,0.02914566158860411,0.4437682628631592,,,,0.024389827623963356,-1.2003718489948148e-16,0.024389827623963477,24386900289.104347
crossing_needles_2__signal_real_014,C:\SynQTI-IR\data\Results_2_MLP\crossing_needles_2\crossing_needles_2,C:\SynQTI-IR\data\Results_SNR_fit_2_MLP\crossing_needles_2\crossing_needles_2\SNR30\signal_real_014.nii,C:\SynQTI-IR\data\Results_2_MLP\crossing_needles_2\crossing_needles_2\crossing_needles_2__crossing_needles_2__GT_params.json,0.0,-0.006200227223347717,0.626608359990366,0.7360860109329224,0.6333333333333333,0.10275267759958906,0.16224106989383183,0.6538131237030029,0.027204763712636915,0.04341589651470939,0.9539405107498169,0.9379366108168786,0.01600389993293827,0.0170628801012287,0.48016607761383057,,,,-0.01144327875226736,-1.2003718489948148e-16,0.011443278752267241,11441905298.165361
crossing_needles_2__signal_real_015,C:\SynQTI-IR\data\Results_2_MLP\crossing_needles_2\crossing_needles_2,C:\SynQTI-IR\data\Results_SNR_fit_2_MLP\crossing_needles_2\crossing_needles_2\SNR30\signal_real_015.nii,C:\SynQTI-IR\data\Results_2_MLP\crossing_needles_2\crossing_needles_2\crossing_needles_2__crossing_needles_2__GT_params.json,0.0,-0.005801813615359953,0.626608359990366,0.758457601070404,0.6333333333333333,0.12512426773707075,0.19756463326874715,0.6590875387191772,0.03247917872881123,0.051833299398142026,0.9304882884025574,0.9379366108168786,0.007448322414321251,0.007941178890358412,0.5140395164489746,,,,-0.010085586458444595,-1.2003718489948148e-16,0.010085586458444476,10084375958.342968
crossing_needles_2__signal_real_016,C:\SynQTI-IR\data\Results_2_MLP\crossing_needles_2\crossing_needles_2,C:\SynQTI-IR\data\Results_SNR_fit_2_MLP\crossing_needles_2\crossing_needles_2\SNR30\signal_real_016.nii,C:\SynQTI-IR\data\Results_2_MLP\crossing_needles_2\crossing_needles_2\crossing_needles_2__crossing_needles_2__GT_params.json,0.0,-0.0029884675249761505,0.626608359990366,0.7073026895523071,0.6333333333333333,0.07396935621897383,0.11679372034556375,0.690011739730835,0.06340337974046895,0.10118502048287797,0.9517571330070496,0.9379366108168786,0.013820522190170936,0.0147350279653968,0.5384158492088318,,,,-0.0059736245311796665,-1.2003718489948148e-16,0.005973624531179547,5972907560.170359
crossing_needles_2__signal_real_017,C:\SynQTI-IR\data\Results_2_MLP\crossing_needles_2\crossing_needles_2,C:\SynQTI-IR\data\Results_SNR_fit_2_MLP\crossing_needles_2\crossing_needles_2\SNR30\signal_real_017.nii,C:\SynQTI-IR\data\Results_2_MLP\crossing_needles_2\crossing_needles_2\crossing_needles_2__crossing_needles_2__GT_params.json,0.0,0.033767201594666535,0.626608359990366,0.8512313365936279,0.6333333333333333,0.21789800326029463,0.34404947883150094,0.6617935299873352,0.03518516999696919,0.056151772372545435,0.8973619937896729,0.9379366108168786,0.04057461702720577,0.04325944478467985,0.5443910360336304,,,,0.04660149663686752,-1.2003718489948148e-16,0.04660149663686764,46595903395.79616
crossing_needles_2__signal_real_018,C:\SynQTI-IR\data\Results_2_MLP\crossing_needles_2\crossing_needles_2,C:\SynQTI-IR\data\Results_SNR_fit_2_MLP\crossing_needles_2\crossing_needles_2\SNR30\signal_real_018.nii,C:\SynQTI-IR\data\Results_2_MLP\crossing_needles_2\crossing_needles_2\crossing_needles_2__crossing_needles_2__GT_params.json,0.0,0.026305196908099845,0.626608359990366,0.8590013980865479,0.6333333333333333,0.22566806475321455,0.3563179969781972,0.6152440309524536,0.011364329037912402,0.018136255057415753,0.9137537479400635,0.9379366108168786,0.024182862876815148,0.025783046101300753,0.45333603024482727,,,,0.035649530589580536,-1.2003718489948148e-16,0.035649530589580654,35645251833.89548
crossing_needles_2__signal_real_019,C:\SynQTI-IR\data\Results_2_MLP\crossing_needles_2\crossing_needles_2,C:\SynQTI-IR\data\Results_SNR_fit_2_MLP\crossing_needles_2\crossing_needles_2\SNR30\signal_real_019.nii,C:\SynQTI-IR\data\Results_2_MLP\crossing_needles_2\crossing_needles_2\crossing_needles_2__crossing_needles_2__GT_params.json,0.0,-0.0039939725670141745,0.626608359990366,0.7525296211242676,0.6333333333333333,0.11919628779093427,0.18820466493275698,0.6237480640411377,0.0028602959492283198,0.004564726760536249,0.9429746270179749,0.9379366108168786,0.005038016201096229,0.005371382397263596,0.44897201657295227,,,,-0.007052740082144737,-1.2003718489948148e-16,0.0070527400821446175,7051893592.68954
crossing_needles_2__signal_real_020,C:\SynQTI-IR\data\Results_2_MLP\crossing_needles_2\crossing_needles_2,C:\SynQTI-IR\data\Results_SNR_fit_2_MLP\crossing_needles_2\crossing_needles_2\SNR30\signal_real_020.nii,C:\SynQTI-IR\data\Results_2_MLP\crossing_needles_2\crossing_needles_2\crossing_needles_2__crossing_needles_2__GT_params.json,0.0,-0.0048789947080778275,0.626608359990366,0.7781961560249329,0.6333333333333333,0.14486282269159956,0.22873077267058553,0.6102693676948547,0.01633899229551128,0.026075286157587193,0.9315997362136841,0.9379366108168786,0.006336874603194542,0.006756186431051883,0.43928319215774536,,,,-0.008056607097387314,-1.2003718489948148e-16,0.008056607097387194,8055640121.024503
crossing_needles_2__signal_real_021,C:\SynQTI-IR\data\Results_2_MLP\crossing_needles_2\crossing_needles_2,C:\SynQTI-IR\data\Results_SNR_fit_2_MLP\crossing_needles_2\crossing_needles_2\SNR30\signal_real_021.nii,C:\SynQTI-IR\data\Results_2_MLP\crossing_needles_2\crossing_needles_2\crossing_needles_2__crossing_needles_2__GT_params.json,0.0,-0.003758853785325562,0.626608359990366,0.7348606586456299,0.6333333333333333,0.10152732531229658,0.1603063031244257,0.6421072483062744,0.015498888315908399,0.024734569957097215,0.9543399810791016,0.9379366108168786,0.016403370262222938,0.017488783434862657,0.46515798568725586,,,,-0.006960580125451088,-1.2003718489948148e-16,0.006960580125450968,6959744697.289886
crossing_needles_2__signal_real_022,C:\SynQTI-IR\data\Results_2_MLP\crossing_needles_2\crossing_needles_2,C:\SynQTI-IR\data\Results_SNR_fit_2_MLP\crossing_needles_2\crossing_needles_2\SNR30\signal_real_022.nii,C:\SynQTI-IR\data\Results_2_MLP\crossing_needles_2\crossing_needles_2\crossing_needles_2__crossing_needles_2__GT_params.json,0.0,0.0032215355888300487,0.626608359990366,0.7664365768432617,0.6333333333333333,0.13310324350992842,0.21016301606797622,0.6284329295158386,0.001824569525472608,0.0029118180381406795,0.9556721448898315,0.9379366108168786,0.01773553407295292,0.018909096700562282,0.4378316104412079,,,,0.005484164692461491,-1.2003718489948148e-16,0.00548416469246161,5483506467.781839
crossing_needles_2__signal_real_023,C:\SynQTI-IR\data\Results_2_MLP\crossing_needles_2\crossing_needles_2,C:\SynQTI-IR\data\Results_SNR_fit_2_MLP\crossing_needles_2\crossing_needles_2\SNR30\signal_real_023.nii,C:\SynQTI-IR\data\Results_2_MLP\crossing_needles_2\crossing_needles_2\crossing_needles_2__crossing_needles_2__GT_params.json,0.0,-0.005111506316096227,0.626608359990366,0.7539043426513672,0.6333333333333333,0.12057100931803388,0.19037527787027925,0.6915526986122131,0.06494433862184712,0.10364422623206301,0.9649150371551514,0.9379366108168786,0.026978426338272743,0.02876359236553056,0.5227625370025635,,,,-0.008993244729936123,-1.2003718489948148e-16,0.008993244729936003,8992165335.722952
crossing_needles_2__signal_real_024,C:\SynQTI-IR\data\Results_2_MLP\crossing_needles_2\crossing_needles_2,C:\SynQTI-IR\data\Results_SNR_fit_2_MLP\crossing_needles_2\crossing_needles_2\SNR30\signal_real_024.nii,C:\SynQTI-IR\data\Results_2_MLP\crossing_needles_2\crossing_needles_2\crossing_needles_2__crossing_needles_2__GT_params.json,0.0,0.002927675107582273,0.626608359990366,0.7897943258285522,0.6333333333333333,0.15646099249521894,0.24704367236048197,0.5581222176551819,0.06848614233518413,0.10929656657649413,0.8988673686981201,0.9379366108168786,0.03906924211875851,0.041654459020093286,0.3914685845375061,,,,0.004693478811532259,-1.2003718489948148e-16,0.004693478811532379,4692915487.168327
crossing_needles_2__signal_real_025,C:\SynQTI-IR\data\Results_2_MLP\crossing_needles_2\crossing_needles_2,C:\SynQTI-IR\data\Results_SNR_fit_2_MLP\crossing_needles_2\crossing_needles_2\SNR30\signal_real_025.nii,C:\SynQTI-IR\data\Results_2_MLP\crossing_needles_2\crossing_needles_2\crossing_needles_2__crossing_needles_2__GT_params.json,0.0,0.0027863756988452766,0.626608359990366,0.7796583771705627,0.6333333333333333,0.14632504383722944,0.2310395429005238,0.6717780232429504,0.045169663252584424,0.0720859569336209,0.9547978639602661,0.9379366108168786,0.01686125314338749,0.01797696448663467,0.5022209882736206,,,,0.004583856090903282,-1.2003718489948148e-16,0.004583856090903402,4583305923.76278
crossing_needles_2__signal_real_026,C:\SynQTI-IR\data\Results_2_MLP\crossing_needles_2\crossing_needles_2,C:\SynQTI-IR\data\Results_SNR_fit_2_MLP\crossing_needles_2\crossing_needles_2\SNR30\signal_real_026.nii,C:\SynQTI-IR\data\Results_2_MLP\crossing_needles_2\crossing_needles_2\crossing_needles_2__crossing_needles_2__GT_params.json,0.0,0.0053709823284841356,0.626608359990366,0.7711971998214722,0.6333333333333333,0.13786386648813886,0.21767978919145453,0.5883179903030396,0.038290369687326464,0.061107339340084874,0.9365974068641663,0.9379366108168786,0.0013392039527123645,0.0014278192548050574,0.3964639902114868,,,,0.009030729532241821,-1.2003718489948148e-16,0.009030729532241941,9029645638.998795
crossing_needles_2__signal_real_027,C:\SynQTI-IR\data\Results_2_MLP\crossing_needles_2\crossing_needles_2,C:\SynQTI-IR\data\Results_SNR_fit_2_MLP\crossing_needles_2\crossing_needles_2\SNR30\signal_real_027.nii,C:\SynQTI-IR\data\Results_2_MLP\crossing_needles_2\crossing_needles_2\crossing_needles_2__crossing_needles_2__GT_params.json,0.0,-0.0005873417164022266,0.626608359990366,0.7430434823036194,0.6333333333333333,0.10971014897028608,0.17322655100544138,0.6551497578620911,0.02854139787172505,0.045549021835773654,0.941737174987793,0.9379366108168786,0.0038005641709143445,0.004052048003116395,0.4924791753292084,,,,-0.0010638058884069324,-1.2003718489948148e-16,0.0010638058884068122,1063678207.4691486
crossing_needles_2__signal_real_028,C:\SynQTI-IR\data\Results_2_MLP\crossing_needles_2\crossing_needles_2,C:\SynQTI-IR\data\Results_SNR_fit_2_MLP\crossing_needles_2\crossing_needles_2\SNR30\signal_real_028.nii,C:\SynQTI-IR\data\Results_2_MLP\crossing_needles_2\crossing_needles_2\crossing_needles_2__crossing_needles_2__GT_params.json,0.0,0.014368553623524401,0.626608359990366,0.8353741765022278,0.6333333333333333,0.20204084316889448,0.3190118576345929,0.5806095004081726,0.04599885958219341,0.07340926569001924,0.9104681015014648,0.9379366108168786,0.02746850931541378,0.029286104197874634,0.4084063768386841,,,,0.020589744672179222,-1.2003718489948148e-16,0.020589744672179344,20587273433.83159
crossing_needles_2__signal_real_029,C:\SynQTI-IR\data\Results_2_MLP\crossing_needles_2\crossing_needles_2,C:\SynQTI-IR\data\Results_SNR_fit_2_MLP\crossing_needles_2\crossing_needles_2\SNR30\signal_real_029.nii,C:\SynQTI-IR\data\Results_2_MLP\crossing_needles_2\crossing_needles_2\crossing_needles_2__crossing_needles_2__GT_params.json,0.0,-0.0028817786939266594,0.626608359990366,0.7729552984237671,0.6333333333333333,0.13962196509043379,0.22045573435296845,0.6398219466209412,0.013213586630575147,0.021087472613287854,0.9644162654876709,0.9379366108168786,0.026479654670792274,0.028231816911061906,0.4481229782104492,,,,-0.004823384340852499,-1.2003718489948148e-16,0.004823384340852379,4822805424.86586
crossing_needles_2__signal_real_030,C:\SynQTI-IR\data\Results_2_MLP\crossing_needles_2\crossing_needles_2,C:\SynQTI-IR\data\Results_SNR_fit_2_MLP\crossing_needles_2\crossing_needles_2\SNR30\signal_real_030.nii,C:\SynQTI-IR\data\Results_2_MLP\crossing_needles_2\crossing_needles_2\crossing_needles_2__crossing_needles_2__GT_params.json,0.0,-0.0003024874111724038,0.626608359990366,0.7554326057434082,0.6333333333333333,0.1220992724100749,0.1927883248577086,0.6401177048683167,0.013509344877950635,0.02155947117931331,0.9561241865158081,0.9379366108168786,0.01818757569892948,0.01939104998052049,0.4569416046142578,,,,-0.0005300487973727286,-1.2003718489948148e-16,0.0005300487973726086,529985179.4436297
crossing_needles_2__signal_real_031,C:\SynQTI-IR\data\Results_2_MLP\crossing_needles_2\crossing_needles_2,C:\SynQTI-IR\data\Results_SNR_fit_2_MLP\crossing_needles_2\crossing_needles_2\SNR30\signal_real_031.nii,C:\SynQTI-IR\data\Results_2_MLP\crossing_needles_2\crossing_needles_2\crossing_needles_2__crossing_needles_2__GT_params.json,0.0,0.014924605836620822,0.626608359990366,0.8350868225097656,0.6333333333333333,0.20175348917643232,0.31855814080439016,0.6545966863632202,0.0279883263728542,0.04466637880994733,0.9252875447273254,0.9379366108168786,0.012649066089553185,0.013486056460172962,0.5033852458000183,,,,0.02140127308666706,-1.2003718489948148e-16,0.021401273086667182,21398704446.42494
crossing_needles_2__signal_real_032,C:\SynQTI-IR\data\Results_2_MLP\crossing_needles_2\crossing_needles_2,C:\SynQTI-IR\data\Results_SNR_fit_2_MLP\crossing_needles_2\crossing_needles_2\SNR30\signal_real_032.nii,C:\SynQTI-IR\data\Results_2_MLP\crossing_needles_2\crossing_needles_2\crossing_needles_2__crossing_needles_2__GT_params.json,0.0,0.04731174610287492,0.626608359990366,0.9116714000701904,0.6333333333333333,0.2783380667368571,0.43948115800487,0.5774044394493103,0.04920392054105571,0.07852420057359862,0.8760685920715332,0.9379366108168786,0.06186801874534542,0.06596183370152985,0.43165528774261475,,,,0.05692359432578087,-1.2003718489948148e-16,0.056923594325780986,56916762197.87316
crossing_needles_2__signal_real_033,C:\SynQTI-IR\data\Results_2_MLP\crossing_needles_2\crossing_needles_2,C:\SynQTI-IR\data\Results_SNR_fit_2_MLP\crossing_needles_2\crossing_needles_2\SNR30\signal_real_033.nii,C:\SynQTI-IR\data\Results_2_MLP\crossing_needles_2\crossing_needles_2\crossing_needles_2__crossing_needles_2__GT_params.json,0.0,-0.00213136935074345,0.626608359990366,0.7550328969955444,0.6333333333333333,0.12169956366221113,0.19215720578213524,0.6786114573478699,0.05200309735750386,0.08299138772776732,0.9451459050178528,0.9379366108168786,0.007209294200974159,0.007686334148624042,0.5232143402099609,,,,-0.0037387546617537737,-1.2003718489948148e-16,0.0037387546617536536,3738305926.0339994
crossing_needles_2__signal_real_034,C:\SynQTI-IR\data\Results_2_MLP\crossing_needles_2\crossing_needles_2,C:\SynQTI-IR\data\Results_SNR_fit_2_MLP\crossing_needles_2\crossing_needles_2\SNR30\signal_real_034.nii,C:\SynQTI-IR\data\Results_2_MLP\crossing_needles_2\crossing_needles_2\crossing_needles_2__crossing_needles_2__GT_params.json,0.0,0.001904743603758758,0.626608359990366,0.7817946672439575,0.6333333333333333,0.14846133391062422,0.23441263249008917,0.5599597692489624,0.06664859074140361,0.1063640305442493,0.8799927234649658,0.9379366108168786,0.057943887351912804,0.06177804201649178,0.4062963128089905,,,,0.003116385079920292,-1.2003718489948148e-16,0.003116385079920412,3116011042.7267275
crossing_needles_2__signal_real_035,C:\SynQTI-IR\data\Results_2_MLP\crossing_needles_2\crossing_needles_2,C:\SynQTI-IR\data\Results_SNR_fit_2_MLP\crossing_needles_2\crossing_needles_2\SNR30\signal_real_035.nii,C:\SynQTI-IR\data\Results_2_MLP\crossing_needles_2\crossing_needles_2\crossing_needles_2__crossing_needles_2__GT_params.json,0.0,-0.0038544521027532542,0.626608359990366,0.750933051109314,0.6333333333333333,0.11759971777598066,0.18568376490914998,0.6270408630371094,0.00043250304674335993,0.0006902286569386329,0.9514533281326294,0.9379366108168786,0.01351671731575077,0.014411120282386912,0.44332170486450195,,,,-0.006835341453552246,-1.2003718489948148e-16,0.006835341453552126,6834521056.884321
crossing_needles_2__signal_real_036,C:\SynQTI-IR\data\Results_2_MLP\crossing_needles_2\crossing_needles_2,C:\SynQTI-IR\data\Results_SNR_fit_2_MLP\crossing_needles_2\crossing_needles_2\SNR30\signal_real_036.nii,C:\SynQTI-IR\data\Results_2_MLP\crossing_needles_2\crossing_needles_2\crossing_needles_2__crossing_needles_2__GT_params.json,0.0,0.004890428347798379,0.626608359990366,0.771128237247467,0.6333333333333333,0.13779490391413374,0.21757090091670975,0.6628047227859497,0.03619636279558369,0.057765528050220144,0.9630671739578247,0.9379366108168786,0.025130563140946083,0.026793455816840638,0.47992372512817383,,,,0.008224200457334518,-1.2003718489948148e-16,0.008224200457334638,8223213365.951361
